638.68,58.8222,1.88623,91.3789,0.0235277,3539455
634.45,78.3788,1.85801,193.364,0.0259143,2490879
402.604,83.6911,2.08962,218.892,0.0574704,10945023
402.604,83.6911,2.08962,116.418,0.0574704,10945023
402.604,83.6911,2.08962,51.7325,0.0574704,10945023
606.061,84.7753,2.04776,265.359,0.0253091,9503231
422.527,88.6534,1.86393,101.291,0.0226715,2687487
399.059,89.4335,2.17489,210.768,0.0282516,13828607
399.059,89.4335,2.17489,82.009,0.0282516,13828607
628.701,90.6611,2.21228,176.98,0.0426093,15073791
558.301,92.7741,2.19411,258.919,0.0297482,14483967
617.765,93.8061,1.98267,179.527,0.0140026,7143935
641.474,94.3493,2.21624,6.92285,0.0226511,15204863
553.012,95.2841,1.90579,259.534,0.0224151,4325887
502.398,97.9847,1.853,85.9818,0.016469,2294271
422.239,98.7461,2.05201,284.013,0.0288328,9634303
430.336,98.8101,1.84748,268.004,0.0242929,2032127
430.336,98.8101,1.84748,90.3967,0.0242929,2032127
622.841,98.9053,2.15993,263.202,0.0599699,13369855
374.348,99.8225,2.11732,65.3099,0.0200764,11928063
374.348,99.8225,2.11732,33.9794,0.0200764,11928063
384.882,100.763,1.81868,221.248,0.0425558,918015
384.882,100.763,1.81868,79.7067,0.0425558,918015
402.849,101.983,2.15904,354.653,0.0598047,13304319
430.619,102.278,2.07953,274.8,0.039021,10617343
489.057,102.152,2.99176,257.419,0.0293517,3474431
628.503,102.312,2.09828,273.462,0.0723396,11272703
628.503,102.312,2.09828,141.375,0.0723396,11272703
377.142,102.954,2.05154,236.156,0.0424828,9634303
614.81,103.227,1.7995,261.693,0.0540975,131583
406.258,105.151,1.97319,167.054,0.0342159,6816255
441.1,105.522,2.27512,295.974,0.0317948,393983
536.971,105.918,1.8736,271.231,0.01657,3080703
536.971,105.918,1.8736,136.472,0.01657,3080703
598.229,105.983,2.04473,260.7,0.04726,9372159
446.079,106.696,2.1263,286.907,0.0272002,12190207
438.373,107.142,2.1713,293.362,0.0426013,13697535
472.299,107.048,1.84018,270.143,0.0320846,1769983
479.034,106.987,2.03995,172.548,0.035621,9241087
371.68,107.68,2.15524,227.71,0.0269601,13173247
590.049,107.371,1.91824,259.813,0.0486142,4784639
585.1,108.135,1.98735,259.548,0.0517727,7340543
449.121,108.31,2.04474,286.352,0.0331465,9372159
475.642,108.394,2.20687,238.161,0.0431048,14877183
475.642,108.394,2.20687,171.342,0.0431048,14877183
430.392,109.173,1.90526,10.7857,0.0285776,4260351
459.737,111.928,1.89694,271.089,0.0448315,3932671
475.503,113.122,1.91966,160.245,0.0320459,4850175
792.832,113.158,2.12307,87.7203,0.0168222,12124671
449.33,114.128,2.29486,90.3682,0.0270616,1049343
