666.585,2.87307,1.97745,236.15,0.0208893,6947327
814.483,5.16134,2.12617,38.3612,0.013554,12190207
296.05,5.39976,2.13482,160.096,0.0154394,12517887
804.406,6.54697,1.83591,225.4,0.0154134,1573375
856.858,7.89948,2.04054,257.173,0.0180256,9241087
856.858,7.89948,2.04054,160.083,0.0180256,9241087
39.3454,9.86973,2.19648,243.044,0.0246636,14549503
39.3454,9.86973,2.19648,83.5219,0.0246636,14549503
283.973,10.4269,1.91029,167.299,0.0295331,4456959
454.64,11.481,1.89657,176.73,0.0143216,3932671
799.25,11.8167,1.98655,233.267,0.0209703,7275007
446.812,13.6799,2.06524,25.892,0.0160746,10093055
338.92,14.0133,1.95861,93.3318,0.0163505,6291967
135.973,14.7533,1.9328,152.233,0.0145786,5308927
467.646,14.8146,1.95524,242.465,0.0285727,6160895
689.681,15.9051,2.07815,147.804,0.0213392,10551807
868.633,15.8931,1.85194,209.902,0.0296066,2228735
264.65,16.4967,1.98428,59.9919,0.0161319,7209471
708,20.1307,1.85007,168.508,0.0201909,2163199
252.26,21.0197,2.00574,42.8149,0.0166297,7995903
108.546,21.3472,2.14691,32.6602,0.0153631,12911103
689.526,23.3194,1.97827,253.265,0.0201279,7012863
349.642,24.537,1.81272,327.935,0.0213032,655871
349.642,24.537,1.81272,228.888,0.0213032,655871
482.669,28.0423,2.11521,331.792,0.0157174,11862527
524.528,28.6261,2.07668,245.666,0.0154082,10486271
524.528,28.6261,2.07668,193.303,0.0154082,10486271
355.946,31.1277,2.1594,266.806,0.0207638,13304319
718.409,30.819,2.04214,132.77,0.0360462,9306623
274.72,31.5422,1.83406,165.2,0.0150882,1507839
604.213,31.694,2.07728,298.693,0.0218547,10551807
882.735,32.099,2.12532,290.576,0.0135641,12190207
449.926,32.9587,1.91337,140.778,0.0134027,4588031
100.479,34.1936,2.14754,310.005,0.015224,12911103
334.447,33.9833,1.80078,358.228,0.0157966,197119
354.005,35.7328,1.88755,70.7318,0.0178828,3604991
320.037,37.2083,2.0455,172.003,0.0163441,9437695
278.687,38.1598,1.96612,22.8275,0.0212084,6554111
663.054,38.198,2.06248,39.3622,0.0142134,10027519
244.598,40.5444,1.96674,136.728,0.0215765,6554111
707.492,40.4653,1.89805,172.697,0.0348497,3998207
775.794,40.8837,1.9831,59.0391,0.0192507,7143935
719.022,42.0295,2.12685,310.495,0.0192466,12255743
719.022,42.0295,2.12685,282.985,0.0192466,12255743
753.429,41.801,1.81694,252.641,0.0314915,852479
117.451,46.1521,2.03545,336.429,0.0237587,9044479
248.128,45.7545,2.04623,99.1187,0.0288993,9437695
711.451,46.0438,1.89781,160.866,0.0268409,3998207
92.8597,46.3682,1.92781,154.619,0.0169998,5112319
461.08,46.8266,2.2081,313.099,0.0193692,14942719
734.992,46.9614,2.12776,291.736,0.0148897,12255743
709.411,47.8498,2.13182,160.093,0.0296744,12386815
141.892,48.9289,2.09498,77.9293,0.0188011,11141631
195.307,51.0143,2.17824,276.394,0.022092,13959679
715.069,51.6554,1.95843,149.077,0.0164205,6291967
532.81,52.5676,2.11527,336.41,0.0153537,11862527
835.921,52.3842,2.14507,119.899,0.0138315,12845567
305.721,54.1706,1.96714,271.511,0.0308221,6554111
713.449,54.0766,2.1073,158.744,0.0289392,11534847
293.082,54.526,1.93433,41.8955,0.0159284,5374463
250.156,57.2565,2.09631,232.948,0.0178134,11207167
147.866,58.612,1.99365,240.702,0.0192081,7537151
5.88612,58.9694,2.20599,303.977,0.0136956,14877183
703.21,58.9531,2.12181,0.105621,0.0168838,12059135
659.344,59.7001,2.28729,290.942,0.0248187,787199
325.254,59.9392,2.14572,32.6466,0.021194,12845567
721.471,59.9476,1.86185,238.635,0.0162366,2621951
140.128,60.3728,2.11746,273.467,0.0191133,11928063
722.969,62.1285,1.93709,238.493,0.0219574,5439999
656.806,62.6725,2.30393,341.952,0.0161544,1311487
