12, 0, 5, 10, 0, 0, 0, 16, 0, 0, 30, 61, 0, 0, 0, 0, 0, 1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 117, 133, 4, 0, 0, 2, 17, 23, 133, 133, 32, 9, 1, 2, 133, 54, 60, 44, 5, 3, 1, 10, 12, 0, 0, 0, 0, 0, 0, 1, 8, 15, 58, 104, 59, 31, 27, 9, 44, 18, 29, 54, 49, 65, 79, 86, 133, 16, 3, 4, 7, 17, 47, 133, 46, 0, 0, 0, 0, 0, 0, 21, 39, 16, 3, 3, 8, 40, 120, 34, 5, 0, 0, 0, 1, 16, 133, 133, 7, 0, 0, 0, 0, 1, 52, 133, 3, 0, 0, 0, 0, 0, 2, 14
0, 0, 0, 0, 0, 0, 0, 0, 24, 1, 0, 0, 1, 6, 2, 4, 169, 13, 0, 0, 0, 2, 1, 22, 108, 11, 0, 1, 1, 0, 0, 10, 0, 1, 1, 1, 1, 0, 0, 0, 34, 3, 3, 14, 106, 40, 2, 4, 169, 11, 0, 1, 27, 10, 1, 16, 125, 5, 0, 1, 7, 1, 0, 15, 40, 16, 2, 2, 2, 0, 0, 2, 75, 20, 6, 26, 169, 2, 0, 2, 169, 3, 0, 3, 40, 0, 0, 23, 122, 10, 2, 3, 10, 1, 0, 17, 98, 3, 0, 0, 9, 12, 3, 14, 112, 2, 0, 3, 140, 11, 1, 10, 169, 1, 0, 1, 29, 2, 0, 24, 62, 9, 2, 3, 11, 5, 1, 12
20, 8, 1, 1, 3, 4, 2, 7, 155, 5, 0, 0, 15, 32, 9, 15, 224, 34, 0, 0, 0, 1, 1, 5, 56, 6, 0, 0, 0, 0, 0, 0, 79, 17, 1, 1, 1, 2, 2, 8, 160, 16, 0, 3, 32, 33, 11, 16, 224, 49, 0, 0, 3, 2, 1, 4, 84, 8, 1, 2, 0, 0, 0, 0, 78, 17, 0, 0, 0, 0, 1, 5, 131, 9, 0, 1, 26, 36, 6, 15, 224, 27, 0, 0, 4, 6, 1, 4, 84, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 11, 0, 0, 0, 2, 3, 0, 2, 51, 1, 0, 0, 1, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 24, 38, 2, 0, 0, 0, 0, 0, 55, 36, 8, 1, 4, 2, 0, 2, 21, 7, 0, 3, 32, 20, 11, 14, 26, 7, 0, 0, 0, 0, 0, 1, 193, 97, 0, 0, 0, 0, 0, 6, 169, 23, 1, 2, 1, 1, 0, 18, 36, 21, 18, 16, 6, 9, 5, 14, 100, 4, 0, 0, 12, 24, 5, 13, 193, 14, 0, 0, 1, 3, 1, 47, 155, 30, 1, 8, 10, 0, 0, 19, 9, 25, 44, 54, 39, 0, 0, 1, 77, 5, 2, 16, 136, 33, 1, 4, 193, 13, 0, 1, 12, 3, 0, 12, 120, 3, 0, 2, 26, 2, 1, 21, 11, 1, 12, 21, 106, 7, 7, 18
2, 0, 0, 0, 2, 1, 0, 0, 65, 13, 0, 0, 1, 1, 0, 1, 28, 9, 1, 1, 8, 9, 0, 0, 3, 3, 0, 0, 70, 106, 0, 0, 33, 26, 3, 9, 149, 29, 1, 4, 149, 19, 0, 1, 61, 15, 1, 40, 136, 12, 2, 2, 4, 6, 0, 11, 1, 1, 1, 1, 49, 88, 1, 1, 56, 91, 10, 24, 139, 19, 1, 2, 149, 98, 0, 3, 67, 21, 2, 13, 132, 86, 1, 0, 2, 8, 1, 4, 2, 2, 1, 2, 14, 21, 1, 2, 35, 57, 9, 8, 20, 5, 0, 1, 87, 115, 3, 6, 32, 10, 1, 0, 123, 149, 1, 0, 1, 0, 0, 0, 11, 16, 1, 1, 4, 6, 0, 0
2, 0, 0, 0, 0, 0, 1, 1, 145, 1, 0, 0, 0, 1, 3, 98, 145, 4, 3, 5, 9, 2, 0, 71, 80, 20, 3, 2, 2, 0, 0, 22, 17, 7, 0, 0, 0, 0, 0, 1, 145, 54, 8, 0, 0, 0, 0, 62, 132, 47, 50, 8, 7, 1, 0, 32, 91, 39, 25, 0, 1, 0, 0, 22, 14, 8, 0, 0, 0, 1, 10, 2, 120, 145, 65, 0, 0, 2, 20, 6, 18, 145, 145, 1, 0, 0, 8, 2, 10, 126, 145, 0, 0, 0, 2, 1, 0, 1, 1, 0, 0, 3, 17, 1, 3, 11, 8, 0, 0, 9, 56, 10, 1, 16, 41, 0, 0, 5, 57, 11, 0, 15, 60, 0, 0, 7, 39, 1
0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 2, 2, 8, 14, 0, 0, 0, 0, 1, 1, 26, 12, 0, 0, 0, 0, 3, 5, 27, 1, 8, 0, 0, 0, 56, 17, 3, 9, 78, 2, 0, 0, 11, 7, 92, 167, 13, 2, 1, 0, 0, 3, 167, 104, 0, 1, 1, 1, 2, 12, 167, 4, 27, 2, 0, 0, 41, 33, 3, 6, 167, 29, 0, 0, 10, 7, 9, 63, 104, 15, 8, 2, 0, 1, 98, 56, 3, 5, 10, 5, 1, 6, 114, 10, 14, 3, 0, 1, 38, 9, 0, 2, 167, 30, 0, 0, 15, 4, 0, 12, 160, 6, 0, 0, 0, 0, 57, 54, 1, 0, 0, 0, 0, 2, 100, 22
1, 5, 10, 3, 2, 15, 23, 3, 128, 15, 7, 3, 3, 17, 9, 31, 171, 60, 7, 0, 0, 0, 1, 78, 37, 25, 41, 18, 2, 1, 18, 36, 0, 8, 36, 3, 1, 14, 18, 1, 161, 50, 17, 2, 1, 11, 11, 33, 171, 141, 11, 0, 0, 0, 0, 87, 49, 54, 29, 14, 6, 6, 13, 56, 1, 15, 10, 2, 0, 14, 20, 1, 149, 17, 6, 2, 0, 10, 17, 43, 171, 49, 10, 1, 0, 0, 0, 135, 49, 19, 70, 33, 0, 1, 3, 71, 0, 4, 3, 1, 0, 0, 0, 0, 35, 4, 2, 0, 0, 0, 0, 1, 94, 14, 6, 1, 0, 0, 0, 3, 6, 6, 26, 9, 0, 0, 0, 3
34, 13, 0, 0, 0, 0, 0, 8, 147, 7, 0, 0, 0, 0, 0, 7, 159, 9, 0, 0, 19, 1, 0, 1, 14, 1, 0, 3, 159, 7, 0, 0, 55, 6, 0, 0, 0, 0, 0, 18, 159, 12, 0, 0, 0, 0, 0, 9, 159, 19, 0, 0, 19, 2, 0, 0, 22, 1, 0, 0, 159, 28, 0, 0, 43, 18, 0, 0, 0, 0, 0, 13, 156, 10, 0, 0, 0, 0, 0, 13, 159, 7, 0, 0, 9, 4, 0, 5, 27, 0, 0, 0, 86, 47, 0, 1, 46, 10, 0, 0, 0, 0, 0, 11, 115, 12, 0, 0, 0, 0, 0, 10, 159, 34, 0, 0, 0, 1, 0, 1, 15, 2, 0, 0, 1, 4, 0, 0
0, 0, 0, 39, 79, 0, 0, 0, 19, 0, 0, 47, 79, 0, 0, 8, 137, 0, 0, 8, 13, 0, 0, 63, 33, 0, 0, 67, 103, 0, 0, 10, 0, 0, 0, 52, 137, 0, 0, 0, 56, 0, 0, 20, 68, 1, 0, 9, 137, 5, 0, 14, 43, 0, 0, 41, 14, 1, 0, 52, 137, 0, 0, 3, 0, 0, 0, 23, 137, 2, 0, 0, 70, 1, 0, 7, 50, 0, 0, 0, 137, 12, 0, 4, 64, 1, 0, 1, 9, 1, 0, 12, 137, 2, 0, 0, 0, 0, 0, 3, 137, 7, 0, 0, 46, 4, 0, 2, 37, 2, 0, 0, 137, 24, 0, 0, 46, 5, 0, 0, 9, 2, 0, 1, 136, 16, 0, 0
