471.15,351.604,5.0033,173.598,0.0152522,7275008
263.776,516.154,5.33341,352.2,0.0209969,11862528
263.776,516.154,5.33341,300.163,0.0209969,11862528
855.055,133.803,6.59852,267.382,0.0173384,10552064
766.935,192.143,6.41569,176.878,0.0191803,8520448
769.944,225.2,7.03955,170.36,0.0197949,15270656
794.484,292.681,6.82564,353.379,0.0147115,13042432
349.482,307.829,6.99281,260.517,0.0219911,14746368
349.482,307.829,6.99281,87.3535,0.0219911,14746368
320.755,310.584,6.63828,269.27,0.0183023,11010816
652.271,338.828,6.0471,296.454,0.0149456,4260608
478.376,346.422,6.41103,180.619,0.0194099,8454912
629.641,349.165,6.63821,224.443,0.0139815,11010816
629.641,349.165,6.63821,176.945,0.0139815,11010816
885.404,366.82,6.50423,101.196,0.0168142,9503488
434.501,367.562,6.66754,202.43,0.0190253,11338496
621.945,376.983,7.02445,239.877,0.013521,15074048
112.387,380.662,5.89289,136.812,0.0168931,2360064
399.925,390.492,5.83252,258.005,0.0135987,1639168
838.006,400.423,6.46054,330.955,0.0181729,9044736
957.772,408.299,6.64191,299.53,0.014185,11010816
957.772,408.299,6.64191,211.28,0.014185,11010816
957.772,408.299,6.64191,62.0441,0.014185,11010816
309.386,410.542,6.026,346.254,0.0173208,3998464
224.97,440.522,6.10089,71.0036,0.014527,4915968
216.798,447.794,6.56083,340.259,0.0206814,10158848
457.584,448.406,6.86747,267.2,0.019807,13435648
457.584,448.406,6.86747,26.2541,0.019807,13435648
894.904,479.34,6.03416,173.439,0.0139609,4129536
223.428,489.26,6.59509,318.634,0.0191045,10552064
223.428,489.26,6.59509,243.151,0.0191045,10552064
273.532,498.619,6.2189,129.977,0.0158737,6292224
80.6771,507.141,6.25946,27.5953,0.0212098,6750976
54.8888,519.911,7.03652,159.267,0.0213703,15205120
54.8888,519.911,7.03652,18.9664,0.0213703,15205120
266.947,534.175,6.8616,113.79,0.0167903,13370112
339.929,9.25597,7.33667,254.49,0.0180545,1507585
391.793,9.32695,8.80814,74.8224,0.0138323,14745857
369.202,13.374,8.31063,254.7,0.0135713,10551553
283.977,34.5658,8.52066,271.292,0.0147183,12321025
218.221,96.44,8.65677,136.698,0.0145054,13500673
876.057,130.692,7.90488,247.514,0.025157,6947073
844.511,135.755,7.83856,248.135,0.0191538,6291713
763.413,153.11,8.03594,172.071,0.0219661,8126721
891.324,165.746,8.66341,179.475,0.0165999,13566209
783.711,189.59,7.78107,78.3969,0.0142071,5767425
896.44,230.178,8.086,167.69,0.020241,8585473
772.215,246.362,8.12128,181.262,0.0187759,8847617
442.286,260.73,8.33803,307.594,0.0313275,10748161
453.112,297.621,7.54236,264.808,0.0264136,3539201
419.483,301.126,7.56237,264.125,0.0283522,3735809
981.72,302.844,8.31083,229.438,0.023952,10551553
981.72,302.844,8.31083,123.161,0.023952,10551553
474.402,311.689,8.75299,343.075,0.0191543,14287105
778.473,317.241,8.25645,172.536,0.0164877,10092801
822.677,339.967,7.54397,267.572,0.0330885,3539201
822.677,339.967,7.54397,127.814,0.0330885,3539201
970.121,343.25,8.17319,331.102,0.0139931,9306369
428.401,351.346,7.53702,68.8117,0.0158574,3473665
424.139,361.587,7.73055,151.516,0.0270012,5308673
908.442,368.986,8.74551,155.071,0.0154469,14221569
622.087,377.158,7.2397,238.703,0.0134852,590081
514.253,383.125,8.65415,359.388,0.0156402,13500673
102.104,384.779,9.00931,135.934,0.0348172,16384257
102.104,384.779,9.00931,24.7219,0.0348172,16384257
389.667,386.075,7.78353,259.566,0.0244732,5767425
116.623,391.441,7.49772,256.374,0.0196125,3080449
420.4,401.597,8.6932,81.2462,0.0188437,13762817
150.146,415.8,8.58037,250.617,0.0238808,12845313
150.146,415.8,8.58037,212.156,0.0238808,12845313
836.873,421.986,8.68956,150.29,0.0207125,13762817
836.873,421.986,8.68956,44.2259,0.0207125,13762817
410.503,424.206,7.96929,275.197,0.0138666,7536897
502.383,433.33,8.73927,180.741,0.0196924,14156033
455.67,436.867,8.28218,70.3231,0.0412689,10289409
455.67,436.867,8.28218,40.21,0.0412689,10289409
847.272,442.564,8.7419,298.055,0.0224556,14221569
847.272,442.564,8.7419,150.274,0.0224556,14221569
508.323,445.298,8.42796,269.994,0.0239565,11534593
261.316,448.392,8.13501,218.389,0.0365598,8978689
