7, 0, 0, 0, 0, 1, 19, 32, 5, 0, 0, 0, 0, 25, 62, 24, 25, 0, 0, 0, 0, 8, 106, 129, 2, 0, 0, 0, 12, 73, 129, 59, 30, 28, 4, 1, 0, 0, 1, 13, 56, 10, 11, 4, 1, 3, 5, 18, 129, 4, 0, 0, 0, 0, 7, 116, 33, 1, 0, 16, 88, 37, 29, 41, 4, 97, 53, 0, 0, 0, 0, 0, 76, 80, 60, 2, 0, 0, 0, 0, 129, 96, 10, 2, 0, 0, 0, 6, 29, 22, 22, 101, 97, 0, 0, 2, 1, 64, 47, 0, 0, 0, 0, 0, 29, 129, 38, 0, 0, 0, 0, 0, 65, 129, 61, 5, 0, 0, 0, 0, 2, 26, 95, 129, 26, 0, 0, 0
1, 12, 3, 0, 0, 0, 0, 0, 28, 139, 49, 0, 0, 0, 0, 0, 38, 143, 35, 0, 0, 0, 0, 1, 24, 52, 23, 0, 0, 0, 0, 1, 45, 36, 2, 0, 0, 0, 0, 3, 143, 92, 6, 0, 0, 0, 0, 21, 143, 33, 0, 0, 0, 0, 0, 27, 95, 14, 1, 0, 0, 0, 0, 35, 100, 4, 0, 0, 0, 2, 4, 14, 143, 49, 0, 0, 0, 0, 0, 17, 143, 28, 0, 0, 0, 0, 0, 52, 73, 0, 0, 0, 0, 0, 0, 82, 45, 2, 0, 0, 0, 9, 21, 26, 143, 21, 0, 0, 0, 0, 1, 97, 143, 4, 0, 0, 0, 0, 0, 142, 31, 0, 0, 0, 0, 0, 0, 61
1, 5, 1, 1, 1, 109, 60, 2, 28, 18, 2, 0, 1, 26, 47, 73, 31, 18, 9, 13, 5, 24, 80, 59, 5, 1, 4, 11, 4, 17, 116, 84, 3, 124, 9, 3, 10, 56, 22, 0, 22, 43, 14, 32, 82, 50, 18, 12, 135, 130, 8, 6, 5, 1, 26, 26, 47, 17, 0, 0, 0, 6, 65, 34, 10, 135, 50, 16, 5, 1, 0, 0, 47, 38, 74, 111, 61, 1, 0, 4, 135, 35, 5, 8, 6, 0, 0, 36, 90, 21, 1, 0, 0, 1, 0, 8, 7, 87, 47, 13, 0, 0, 0, 0, 110, 40, 73, 38, 0, 0, 0, 1, 135, 22, 2, 1, 0, 0, 0, 9, 47, 17, 8, 0, 0, 0, 0, 3
25, 1, 0, 0, 0, 0, 0, 6, 35, 1, 0, 0, 0, 0, 2, 39, 57, 0, 0, 0, 0, 1, 41, 144, 3, 0, 0, 0, 6, 86, 113, 52, 23, 11, 0, 0, 0, 1, 0, 1, 123, 29, 0, 0, 0, 0, 0, 15, 144, 4, 0, 0, 1, 2, 9, 137, 36, 1, 0, 3, 84, 81, 29, 46, 3, 12, 3, 2, 1, 0, 0, 0, 136, 52, 0, 0, 0, 0, 0, 1, 144, 125, 18, 3, 1, 0, 0, 11, 33, 33, 46, 87, 74, 5, 0, 3, 1, 1, 1, 1, 0, 0, 3, 2, 35, 42, 1, 0, 0, 0, 0, 1, 55, 144, 82, 2, 0, 0, 0, 0, 1, 34, 144, 69, 2, 0, 0, 0
57, 34, 16, 5, 30, 14, 1, 9, 5, 0, 0, 1, 136, 83, 9, 10, 18, 1, 0, 0, 15, 35, 60, 70, 20, 26, 8, 0, 5, 34, 15, 10, 87, 86, 6, 7, 28, 3, 1, 7, 33, 12, 4, 22, 136, 14, 1, 5, 136, 3, 0, 1, 28, 42, 23, 59, 26, 3, 0, 0, 39, 135, 15, 16, 22, 136, 20, 14, 10, 0, 0, 0, 43, 41, 15, 51, 132, 0, 0, 0, 136, 15, 0, 3, 23, 16, 4, 17, 36, 4, 0, 0, 81, 136, 5, 9, 21, 73, 9, 9, 21, 0, 0, 0, 38, 45, 25, 40, 21, 0, 0, 0, 136, 19, 1, 5, 4, 2, 1, 8, 60, 1, 0, 0, 39, 95, 6, 12
13, 1, 0, 0, 0, 2, 85, 105, 89, 3, 0, 0, 1, 7, 81, 80, 124, 7, 1, 3, 4, 4, 6, 41, 2, 1, 0, 14, 26, 26, 7, 3, 41, 0, 0, 0, 7, 23, 36, 124, 61, 10, 0, 3, 42, 55, 33, 17, 124, 12, 0, 1, 2, 15, 29, 78, 12, 1, 0, 2, 47, 123, 39, 21, 56, 26, 8, 1, 9, 18, 5, 38, 36, 7, 9, 10, 45, 93, 6, 8, 124, 107, 42, 7, 5, 14, 6, 22, 22, 32, 65, 80, 106, 31, 5, 6, 11, 20, 50, 12, 0, 0, 0, 5, 1, 5, 70, 95, 9, 6, 0, 0, 10, 67, 124, 62, 2, 2, 0, 1, 7, 50, 124, 43, 7, 0, 0, 0
33, 3, 0, 0, 0, 0, 9, 23, 28, 1, 0, 0, 0, 0, 59, 56, 25, 0, 0, 0, 0, 0, 97, 140, 3, 0, 0, 0, 0, 45, 140, 58, 68, 5, 0, 0, 0, 0, 1, 19, 139, 12, 0, 0, 0, 0, 1, 20, 140, 2, 0, 0, 0, 0, 6, 122, 62, 0, 0, 0, 0, 23, 80, 94, 29, 2, 0, 0, 0, 0, 4, 40, 109, 38, 3, 0, 0, 0, 0, 6, 140, 81, 0, 0, 0, 0, 0, 13, 125, 39, 1, 0, 2, 4, 3, 16, 3, 1, 0, 0, 1, 2, 9, 13, 20, 40, 7, 3, 8, 6, 1, 1, 125, 140, 2, 0, 1, 0, 0, 0, 46, 140, 15, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 8, 128, 23, 24, 0, 0, 0, 0, 16, 128, 127, 37, 0, 0, 0, 0, 12, 86, 128, 2, 0, 0, 0, 0, 12, 128, 34, 0, 0, 2, 16, 19, 43, 128, 2, 25, 3, 0, 12, 60, 51, 54, 18, 128, 22, 3, 1, 3, 1, 10, 52, 20, 11, 36, 24, 0, 0, 36, 20, 0, 2, 70, 107, 10, 3, 1, 0, 43, 15, 34, 47, 32, 2, 2, 40, 72, 10, 5, 10, 16, 3, 7, 83, 6, 6, 50, 128, 52, 1, 1, 1, 15, 8, 47, 90, 1, 0, 0, 1, 128, 21, 19, 8, 0, 0, 0, 37, 53, 0, 0, 6, 64, 5, 5, 39, 0, 0, 1, 56, 128, 1, 0, 0
0, 127, 127, 0, 0, 1, 0, 0, 2, 127, 126, 13, 4, 0, 0, 0, 0, 13, 25, 92, 75, 0, 0, 0, 0, 0, 0, 46, 70, 0, 0, 0, 18, 118, 63, 0, 0, 84, 80, 15, 127, 127, 49, 5, 0, 2, 16, 40, 22, 37, 26, 117, 36, 0, 0, 1, 1, 0, 1, 47, 27, 0, 0, 1, 4, 0, 0, 0, 3, 127, 127, 17, 58, 7, 8, 21, 26, 46, 93, 73, 15, 7, 26, 91, 14, 0, 0, 3, 11, 2, 3, 12, 3, 0, 0, 5, 0, 0, 12, 11, 29, 50, 17, 0, 0, 0, 1, 25, 127, 37, 10, 1, 13, 2, 5, 17, 34, 2, 1, 15, 10, 1, 0, 0, 0, 0, 1, 19
0, 12, 124, 44, 0, 0, 0, 0, 5, 101, 124, 2, 0, 0, 0, 0, 1, 50, 124, 10, 2, 0, 0, 0, 2, 76, 46, 0, 0, 0, 1, 3, 16, 16, 88, 34, 1, 0, 0, 1, 124, 83, 51, 7, 7, 0, 0, 1, 15, 56, 110, 62, 50, 0, 0, 0, 1, 124, 59, 7, 3, 0, 0, 0, 22, 8, 7, 1, 0, 0, 15, 36, 124, 4, 0, 4, 19, 4, 4, 56, 14, 7, 7, 43, 124, 14, 1, 4, 5, 124, 20, 11, 13, 2, 2, 1, 2, 1, 1, 0, 0, 0, 116, 57, 15, 0, 0, 0, 10, 23, 53, 107, 1, 0, 0, 2, 75, 124, 36, 6, 6, 9, 1, 1, 7, 29, 86, 6
