134, 19, 2, 1, 1, 0, 1, 5, 96, 10, 2, 14, 73, 13, 8, 23, 39, 2, 0, 1, 15, 5, 10, 38, 0, 0, 0, 0, 0, 0, 0, 0, 113, 29, 3, 0, 1, 3, 18, 42, 113, 59, 35, 29, 13, 2, 9, 19, 134, 35, 3, 3, 1, 0, 2, 26, 12, 0, 0, 0, 0, 0, 0, 1, 29, 33, 22, 2, 4, 14, 34, 54, 85, 17, 7, 2, 1, 5, 81, 134, 134, 8, 0, 0, 0, 0, 38, 134, 36, 1, 1, 0, 0, 0, 0, 28, 24, 94, 42, 10, 8, 0, 0, 2, 134, 134, 11, 0, 0, 0, 17, 45, 115, 131, 12, 2, 0, 0, 15, 103, 17, 16, 18, 12, 0, 0, 0, 13
78, 35, 5, 0, 0, 0, 0, 4, 213, 45, 0, 0, 0, 0, 0, 23, 26, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 85, 30, 2, 0, 0, 0, 0, 0, 213, 79, 0, 1, 1, 0, 0, 4, 108, 9, 1, 14, 17, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 90, 6, 0, 0, 0, 0, 0, 11, 213, 8, 0, 1, 4, 0, 0, 63, 104, 3, 2, 13, 41, 9, 4, 12, 0, 0, 3, 6, 2, 1, 2, 4, 98, 1, 0, 0, 0, 1, 1, 20, 213, 10, 2, 0, 1, 0, 0, 64, 48, 11, 14, 12, 14, 5, 1, 3, 0, 0, 4, 27, 13, 5, 4, 0
0, 1, 0, 0, 0, 0, 0, 0, 72, 53, 1, 1, 0, 0, 0, 0, 59, 28, 4, 13, 39, 4, 0, 2, 23, 3, 1, 9, 24, 6, 0, 3, 37, 12, 0, 0, 0, 0, 0, 1, 206, 92, 0, 0, 0, 0, 0, 2, 154, 19, 2, 17, 21, 2, 0, 3, 17, 7, 2, 17, 40, 3, 1, 4, 84, 3, 0, 0, 23, 36, 4, 12, 206, 12, 0, 0, 3, 5, 2, 32, 163, 1, 0, 3, 16, 16, 6, 25, 17, 2, 1, 4, 27, 27, 6, 22, 66, 2, 1, 11, 126, 31, 1, 16, 206, 1, 0, 1, 8, 3, 1, 89, 101, 7, 3, 6, 5, 7, 4, 26, 8, 7, 5, 20, 36, 5, 1, 7
60, 6, 9, 11, 1, 1, 23, 68, 36, 49, 47, 39, 3, 5, 15, 23, 144, 73, 17, 3, 6, 3, 1, 21, 165, 15, 0, 0, 1, 0, 0, 64, 12, 22, 13, 23, 25, 12, 12, 19, 36, 49, 55, 54, 46, 31, 4, 6, 165, 90, 19, 2, 1, 1, 2, 58, 165, 102, 0, 0, 1, 0, 0, 30, 54, 24, 8, 2, 11, 26, 5, 31, 35, 5, 9, 5, 29, 121, 46, 36, 165, 57, 1, 0, 1, 6, 19, 67, 165, 53, 0, 0, 0, 0, 0, 17, 14, 5, 17, 13, 11, 8, 11, 24, 4, 14, 25, 8, 4, 11, 7, 5, 20, 6, 0, 0, 0, 1, 3, 8, 4, 4, 0, 0, 0, 0, 0, 0
0, 0, 0, 1, 7, 5, 0, 0, 29, 0, 0, 2, 16, 7, 0, 5, 151, 0, 0, 3, 65, 1, 0, 13, 17, 21, 4, 23, 167, 0, 0, 0, 0, 0, 0, 10, 13, 2, 0, 0, 48, 4, 0, 14, 18, 2, 0, 2, 167, 3, 0, 3, 96, 1, 0, 6, 7, 2, 2, 18, 167, 0, 0, 0, 0, 0, 0, 3, 19, 7, 0, 0, 56, 1, 0, 3, 22, 8, 1, 5, 167, 1, 0, 5, 109, 0, 0, 9, 6, 0, 0, 21, 167, 0, 0, 0, 0, 0, 1, 8, 14, 1, 0, 0, 49, 1, 0, 4, 17, 2, 0, 2, 153, 4, 0, 8, 94, 0, 0, 3, 3, 0, 0, 20, 167, 0, 0, 0
51, 14, 34, 65, 22, 7, 3, 15, 123, 46, 2, 3, 2, 0, 0, 34, 33, 9, 7, 2, 0, 0, 0, 2, 0, 4, 5, 0, 0, 0, 0, 0, 51, 35, 12, 4, 3, 19, 20, 19, 123, 67, 10, 11, 0, 0, 3, 42, 40, 32, 103, 106, 8, 0, 0, 1, 1, 97, 117, 11, 1, 0, 0, 0, 66, 97, 18, 0, 0, 1, 24, 22, 123, 52, 68, 86, 2, 0, 2, 25, 7, 52, 120, 123, 32, 17, 0, 1, 57, 109, 81, 18, 20, 16, 0, 3, 39, 32, 5, 1, 8, 10, 83, 49, 28, 15, 25, 100, 66, 30, 17, 15, 1, 56, 95, 51, 10, 4, 0, 0, 76, 68, 42, 14, 5, 2, 0, 2
23, 62, 120, 20, 9, 9, 8, 7, 23, 25, 13, 34, 63, 63, 58, 11, 1, 0, 0, 11, 14, 37, 92, 48, 7, 3, 14, 14, 5, 25, 49, 29, 69, 28, 9, 0, 0, 0, 25, 83, 120, 38, 1, 0, 1, 54, 60, 64, 15, 2, 0, 4, 14, 120, 108, 13, 17, 10, 8, 13, 12, 113, 72, 6, 43, 21, 21, 2, 0, 24, 52, 70, 120, 61, 21, 2, 0, 5, 23, 114, 66, 10, 0, 0, 0, 77, 86, 30, 1, 2, 0, 0, 2, 120, 100, 2, 2, 2, 3, 0, 1, 85, 104, 63, 21, 2, 2, 0, 0, 0, 52, 120, 15, 0, 0, 0, 0, 1, 6, 31, 0, 0, 0, 0, 0, 11, 4, 1
47, 1, 0, 0, 30, 35, 2, 7, 186, 8, 0, 0, 3, 4, 1, 19, 103, 2, 0, 0, 4, 11, 5, 16, 9, 2, 2, 6, 15, 14, 3, 11, 61, 6, 2, 14, 136, 20, 1, 9, 186, 10, 0, 1, 10, 2, 1, 60, 107, 11, 3, 7, 8, 3, 2, 16, 9, 8, 3, 13, 42, 4, 1, 4, 81, 14, 1, 10, 136, 5, 0, 2, 186, 48, 0, 1, 10, 1, 0, 13, 112, 11, 0, 2, 21, 8, 1, 5, 16, 4, 2, 5, 20, 14, 3, 4, 69, 3, 0, 6, 94, 10, 0, 11, 186, 2, 0, 0, 7, 2, 0, 55, 80, 3, 2, 7, 16, 9, 1, 11, 5, 4, 5, 18, 11, 1, 0, 1
18, 15, 13, 61, 29, 3, 0, 1, 154, 35, 2, 12, 5, 0, 0, 2, 70, 5, 0, 1, 51, 9, 0, 6, 0, 0, 0, 1, 154, 24, 0, 0, 24, 1, 1, 8, 67, 34, 3, 4, 154, 9, 0, 1, 7, 5, 1, 29, 102, 5, 3, 14, 65, 3, 0, 16, 0, 0, 0, 5, 154, 30, 0, 0, 19, 1, 0, 0, 77, 38, 1, 2, 154, 36, 0, 0, 11, 6, 0, 10, 81, 18, 3, 10, 44, 4, 0, 3, 0, 0, 0, 3, 154, 29, 0, 0, 7, 1, 1, 3, 73, 18, 0, 1, 154, 22, 0, 0, 17, 6, 0, 3, 88, 16, 0, 0, 24, 8, 0, 1, 0, 0, 0, 0, 154, 31, 0, 0
2, 129, 55, 2, 0, 0, 0, 0, 63, 144, 75, 8, 1, 0, 0, 6, 29, 52, 64, 16, 37, 17, 2, 7, 11, 6, 9, 33, 38, 9, 3, 6, 16, 100, 23, 0, 0, 0, 0, 1, 39, 144, 59, 0, 0, 0, 0, 1, 115, 144, 76, 13, 5, 1, 0, 7, 42, 12, 7, 36, 26, 1, 1, 30, 11, 23, 11, 8, 3, 0, 0, 1, 144, 84, 2, 0, 0, 0, 0, 8, 144, 60, 1, 1, 2, 2, 11, 55, 30, 7, 2, 11, 10, 5, 23, 64, 5, 3, 0, 3, 6, 2, 2, 12, 65, 72, 1, 0, 0, 2, 1, 4, 104, 144, 9, 0, 0, 0, 2, 6, 14, 110, 48, 29, 10, 1, 6, 10
