0, 0, 0, 0, 0, 0, 0, 0, 42, 7, 0, 0, 0, 4, 2, 2, 183, 42, 0, 0, 0, 1, 1, 3, 78, 8, 1, 1, 1, 1, 1, 6, 0, 0, 0, 1, 4, 1, 0, 0, 62, 1, 0, 2, 97, 47, 3, 4, 183, 5, 0, 0, 14, 6, 1, 14, 105, 17, 0, 0, 2, 0, 1, 8, 16, 22, 3, 4, 8, 0, 0, 0, 68, 22, 4, 22, 183, 10, 0, 3, 183, 21, 0, 2, 25, 2, 0, 14, 100, 13, 0, 0, 1, 0, 0, 4, 88, 16, 0, 1, 4, 5, 2, 6, 98, 12, 0, 10, 120, 15, 1, 5, 183, 10, 0, 1, 16, 3, 0, 10, 86, 5, 0, 1, 0, 0, 0, 6
0, 0, 0, 0, 0, 0, 0, 0, 16, 22, 0, 0, 0, 1, 0, 0, 22, 18, 1, 0, 7, 17, 4, 8, 12, 6, 5, 15, 18, 3, 2, 9, 15, 5, 0, 0, 0, 0, 0, 0, 208, 101, 0, 0, 0, 0, 0, 0, 135, 47, 11, 3, 4, 2, 1, 2, 14, 9, 2, 5, 58, 6, 1, 4, 98, 6, 0, 0, 5, 13, 4, 13, 208, 22, 0, 0, 0, 1, 1, 45, 177, 6, 1, 2, 2, 1, 4, 25, 19, 1, 2, 13, 27, 14, 3, 9, 100, 1, 1, 8, 123, 34, 3, 19, 208, 2, 0, 0, 6, 2, 1, 84, 111, 18, 0, 1, 6, 0, 2, 22, 6, 2, 3, 18, 32, 8, 2, 3
0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 1, 1, 0, 0, 0, 18, 23, 0, 0, 3, 4, 0, 0, 5, 5, 0, 0, 46, 69, 0, 0, 17, 11, 1, 5, 13, 3, 0, 1, 53, 61, 10, 56, 113, 0, 0, 1, 159, 154, 5, 7, 8, 4, 0, 5, 28, 6, 0, 0, 66, 119, 1, 3, 31, 9, 3, 11, 36, 11, 8, 36, 114, 12, 2, 58, 159, 8, 3, 27, 159, 22, 1, 5, 12, 0, 0, 77, 42, 1, 1, 1, 29, 34, 0, 8, 61, 62, 6, 6, 42, 6, 3, 17, 120, 6, 1, 11, 159, 16, 4, 29, 159, 7, 0, 0, 5, 2, 1, 56, 18, 1, 2, 2, 4, 7, 1, 3
39, 4, 5, 30, 16, 0, 1, 7, 12, 0, 0, 21, 40, 0, 0, 2, 11, 0, 0, 3, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 95, 20, 23, 74, 54, 3, 10, 95, 69, 6, 6, 136, 136, 24, 7, 17, 136, 24, 6, 38, 36, 6, 5, 59, 15, 4, 11, 23, 44, 10, 3, 8, 49, 29, 35, 37, 17, 12, 26, 37, 32, 3, 7, 62, 133, 136, 95, 33, 136, 56, 32, 40, 23, 36, 43, 63, 11, 19, 51, 66, 14, 12, 29, 15, 8, 1, 1, 2, 1, 32, 92, 31, 5, 1, 2, 14, 67, 118, 40, 7, 26, 17, 9, 6, 26, 44, 33, 111, 13, 4, 2, 3, 23, 48, 51, 69
30, 1, 0, 0, 28, 89, 19, 27, 82, 11, 4, 3, 41, 30, 15, 35, 58, 122, 57, 7, 41, 25, 3, 6, 38, 27, 45, 3, 0, 0, 0, 5, 28, 5, 11, 7, 122, 69, 14, 13, 122, 9, 0, 2, 42, 71, 24, 31, 72, 12, 11, 16, 27, 122, 95, 60, 49, 4, 8, 1, 0, 0, 8, 33, 54, 52, 34, 11, 61, 37, 30, 16, 122, 16, 7, 22, 41, 27, 45, 87, 21, 8, 81, 122, 105, 24, 21, 14, 1, 2, 55, 20, 4, 0, 2, 5, 105, 44, 30, 17, 3, 3, 11, 8, 8, 68, 99, 32, 45, 3, 15, 25, 2, 13, 16, 44, 122, 29, 0, 2, 0, 0, 5, 7, 23, 6, 0, 0
6, 10, 10, 19, 4, 1, 1, 0, 22, 0, 0, 12, 7, 2, 4, 25, 133, 1, 0, 0, 0, 0, 0, 51, 35, 7, 4, 0, 0, 0, 0, 8, 4, 9, 30, 10, 3, 3, 3, 1, 111, 19, 15, 5, 3, 3, 8, 39, 188, 42, 0, 0, 0, 0, 0, 70, 127, 51, 27, 0, 0, 0, 9, 33, 1, 3, 18, 6, 0, 1, 24, 9, 109, 34, 13, 2, 0, 0, 7, 43, 188, 95, 0, 0, 0, 0, 0, 42, 139, 69, 4, 1, 0, 0, 11, 51, 2, 4, 8, 7, 1, 3, 17, 8, 60, 23, 7, 2, 0, 1, 12, 54, 188, 54, 0, 0, 0, 0, 0, 71, 126, 39, 8, 1, 0, 1, 2, 53
40, 26, 9, 3, 1, 1, 4, 7, 158, 22, 4, 1, 1, 0, 0, 10, 43, 3, 0, 6, 22, 1, 0, 2, 14, 4, 1, 2, 4, 0, 0, 1, 48, 19, 10, 59, 29, 9, 23, 11, 158, 47, 5, 9, 6, 0, 0, 12, 130, 15, 3, 64, 84, 1, 1, 7, 91, 30, 5, 12, 11, 1, 1, 18, 60, 5, 5, 59, 28, 19, 26, 61, 158, 13, 2, 13, 10, 1, 4, 137, 120, 10, 4, 62, 73, 1, 1, 20, 120, 4, 3, 3, 8, 3, 1, 30, 51, 32, 17, 11, 2, 8, 33, 64, 158, 30, 2, 8, 19, 5, 8, 94, 82, 2, 0, 17, 55, 8, 4, 43, 61, 2, 2, 0, 1, 2, 7, 37
74, 37, 0, 0, 0, 0, 0, 11, 149, 6, 0, 0, 0, 0, 0, 25, 149, 3, 0, 0, 1, 0, 0, 7, 32, 0, 0, 0, 129, 6, 0, 0, 124, 8, 0, 0, 0, 0, 0, 44, 149, 23, 0, 0, 0, 0, 0, 15, 149, 13, 0, 0, 1, 0, 0, 3, 42, 0, 0, 0, 111, 26, 0, 1, 85, 42, 0, 0, 0, 0, 0, 20, 149, 19, 0, 0, 0, 0, 0, 23, 149, 3, 0, 0, 0, 0, 0, 19, 43, 1, 0, 0, 18, 22, 0, 2, 96, 22, 0, 0, 0, 0, 0, 17, 149, 15, 0, 0, 0, 0, 0, 16, 149, 40, 0, 0, 0, 0, 0, 3, 21, 5, 0, 0, 0, 0, 0, 0
17, 1, 0, 0, 9, 13, 2, 2, 171, 13, 0, 0, 4, 6, 2, 8, 141, 8, 0, 0, 1, 0, 2, 11, 8, 1, 1, 10, 14, 4, 1, 4, 21, 6, 2, 9, 124, 21, 1, 2, 171, 4, 0, 1, 43, 8, 1, 25, 162, 20, 0, 0, 1, 0, 0, 11, 11, 7, 0, 2, 19, 10, 4, 4, 60, 25, 2, 21, 117, 4, 0, 2, 171, 18, 0, 5, 39, 2, 0, 11, 163, 9, 0, 0, 0, 0, 0, 8, 21, 4, 5, 4, 2, 4, 4, 6, 79, 2, 0, 1, 81, 17, 1, 10, 171, 2, 0, 0, 27, 6, 0, 17, 123, 9, 0, 1, 1, 0, 0, 7, 6, 7, 11, 17, 10, 0, 0, 1
25, 121, 53, 25, 18, 36, 5, 5, 34, 52, 12, 12, 28, 121, 17, 4, 121, 62, 4, 4, 7, 46, 19, 19, 37, 28, 11, 3, 4, 8, 8, 7, 50, 54, 12, 8, 19, 94, 121, 46, 65, 56, 69, 96, 50, 84, 30, 22, 121, 39, 29, 31, 23, 29, 12, 53, 17, 22, 38, 15, 31, 19, 4, 11, 11, 30, 45, 13, 8, 44, 71, 6, 18, 15, 17, 18, 56, 121, 56, 15, 121, 36, 40, 21, 32, 58, 48, 42, 11, 46, 34, 9, 22, 29, 12, 1, 24, 42, 52, 22, 2, 11, 17, 7, 23, 51, 63, 18, 23, 36, 18, 11, 2, 23, 35, 78, 121, 34, 14, 3, 2, 59, 33, 19, 17, 3, 0, 0
