1, 0, 1, 9, 7, 1, 1, 5, 2, 0, 0, 4, 3, 0, 0, 4, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 4, 58, 28, 7, 19, 67, 30, 14, 14, 125, 69, 8, 5, 36, 125, 49, 13, 36, 13, 3, 2, 21, 36, 6, 6, 12, 43, 24, 4, 8, 5, 1, 7, 29, 30, 46, 27, 52, 25, 11, 13, 93, 77, 123, 75, 70, 125, 24, 13, 64, 11, 8, 43, 125, 21, 7, 82, 125, 22, 9, 2, 7, 3, 2, 23, 116, 67, 10, 4, 6, 71, 72, 77, 111, 14, 15, 11, 26, 58, 49, 24, 125, 39, 37, 15, 40, 0, 0, 59, 125, 24, 40, 19, 0
31, 39, 68, 21, 89, 72, 21, 9, 88, 10, 17, 10, 34, 85, 66, 95, 67, 44, 53, 19, 14, 1, 4, 41, 29, 6, 4, 33, 60, 4, 7, 9, 127, 28, 22, 9, 25, 16, 10, 84, 40, 18, 45, 108, 127, 78, 24, 17, 127, 85, 78, 36, 37, 12, 4, 19, 64, 19, 7, 30, 62, 4, 0, 12, 121, 21, 6, 4, 12, 16, 8, 121, 25, 19, 4, 12, 109, 127, 21, 15, 127, 13, 1, 3, 21, 75, 20, 23, 15, 5, 1, 4, 21, 2, 0, 1, 29, 27, 11, 6, 19, 8, 4, 20, 2, 21, 5, 1, 5, 24, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 13, 69, 50, 10, 7, 28, 13, 44, 13, 17, 77, 100, 28, 10, 4, 128, 89, 1, 3, 15, 22, 4, 20, 21, 21, 1, 0, 12, 73, 37, 12, 43, 41, 25, 19, 15, 29, 52, 53, 38, 12, 4, 13, 110, 128, 56, 22, 128, 34, 0, 0, 16, 19, 4, 76, 41, 7, 0, 0, 0, 3, 9, 26, 58, 128, 16, 22, 15, 35, 32, 12, 41, 66, 10, 17, 111, 81, 22, 17, 111, 56, 0, 0, 22, 46, 14, 10, 11, 11, 0, 0, 0, 0, 0, 1, 18, 13, 2, 0, 1, 128, 128, 28, 24, 10, 0, 2, 36, 96, 103, 62, 0, 1, 0, 3, 31, 29, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 0, 4, 2, 0, 2, 76, 52, 22, 13, 3, 0, 0, 18, 43, 122, 112, 22, 7, 6, 2, 1, 0, 0, 2, 13, 19, 2, 0, 0, 22, 20, 6, 61, 122, 16, 0, 2, 105, 68, 16, 25, 46, 23, 6, 38, 15, 122, 44, 31, 97, 44, 5, 8, 7, 36, 14, 85, 57, 4, 0, 0, 49, 17, 4, 122, 122, 3, 0, 3, 122, 99, 41, 25, 34, 17, 6, 36, 18, 18, 27, 33, 100, 57, 17, 28, 64, 52, 11, 31, 95, 11, 1, 2, 34, 7, 2, 45, 122, 8, 3, 61, 38, 37, 26, 6, 1, 10, 78, 78, 13, 26, 24, 17, 7, 49, 46, 6
5, 2, 0, 0, 0, 0, 0, 0, 176, 54, 0, 0, 0, 0, 0, 4, 118, 18, 0, 1, 7, 1, 0, 15, 16, 3, 1, 7, 84, 11, 2, 13, 35, 3, 0, 0, 4, 14, 2, 4, 176, 15, 0, 0, 1, 5, 1, 32, 138, 19, 7, 6, 13, 3, 1, 24, 18, 18, 6, 28, 85, 6, 0, 4, 29, 2, 1, 4, 113, 42, 1, 2, 176, 15, 0, 0, 31, 12, 1, 9, 143, 4, 1, 1, 19, 24, 4, 13, 11, 2, 0, 2, 49, 33, 6, 10, 44, 12, 1, 5, 136, 7, 0, 2, 176, 3, 0, 1, 38, 3, 0, 20, 121, 5, 3, 13, 14, 9, 2, 8, 6, 3, 2, 2, 21, 13, 6, 6
0, 4, 17, 2, 1, 16, 19, 0, 114, 15, 13, 2, 1, 10, 13, 20, 187, 41, 2, 0, 0, 0, 2, 82, 39, 14, 19, 14, 2, 4, 30, 78, 2, 10, 12, 3, 1, 10, 19, 4, 139, 26, 10, 5, 2, 13, 12, 21, 187, 98, 14, 2, 0, 0, 1, 73, 44, 26, 69, 43, 1, 1, 21, 46, 0, 5, 34, 4, 1, 8, 15, 4, 123, 31, 23, 3, 1, 15, 11, 28, 187, 128, 13, 0, 0, 0, 1, 74, 52, 51, 32, 21, 9, 5, 24, 37, 0, 1, 15, 4, 1, 0, 0, 0, 33, 28, 15, 2, 0, 0, 0, 0, 108, 96, 5, 0, 0, 0, 0, 0, 43, 29, 7, 0, 1, 3, 9, 18
17, 19, 16, 42, 69, 2, 0, 18, 2, 32, 43, 60, 75, 10, 3, 0, 15, 20, 74, 103, 30, 16, 6, 5, 16, 7, 8, 2, 0, 0, 2, 6, 24, 115, 86, 59, 33, 4, 0, 2, 55, 42, 41, 46, 43, 38, 59, 20, 27, 4, 1, 10, 20, 113, 125, 51, 14, 2, 0, 0, 0, 4, 125, 69, 25, 43, 115, 46, 19, 8, 5, 56, 125, 53, 41, 22, 0, 1, 11, 125, 71, 2, 0, 0, 0, 21, 101, 53, 0, 0, 0, 0, 0, 3, 79, 24, 55, 3, 1, 1, 7, 19, 31, 125, 103, 5, 3, 0, 0, 0, 2, 125, 10, 3, 1, 0, 1, 1, 1, 25, 0, 0, 0, 0, 2, 3, 1, 0
7, 18, 10, 5, 0, 0, 0, 0, 90, 123, 6, 1, 0, 0, 0, 0, 26, 21, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 1, 3, 16, 18, 25, 26, 26, 65, 29, 18, 126, 103, 27, 9, 0, 2, 10, 47, 66, 54, 118, 19, 0, 0, 0, 2, 0, 37, 57, 6, 4, 0, 0, 0, 6, 0, 0, 22, 64, 92, 56, 15, 82, 29, 32, 41, 22, 36, 44, 44, 9, 105, 126, 106, 49, 62, 3, 1, 6, 126, 126, 2, 4, 2, 0, 2, 0, 2, 11, 8, 20, 33, 107, 10, 1, 1, 3, 56, 48, 50, 82, 20, 1, 14, 21, 73, 126, 96, 17, 4, 22, 42, 46, 15, 12, 9, 21, 26
22, 14, 13, 8, 2, 1, 13, 32, 118, 50, 9, 2, 0, 1, 5, 65, 54, 5, 0, 12, 44, 19, 4, 37, 62, 0, 0, 1, 10, 4, 1, 32, 32, 14, 19, 83, 25, 4, 8, 12, 133, 60, 13, 10, 4, 1, 0, 64, 129, 10, 1, 30, 81, 8, 0, 33, 127, 2, 0, 3, 8, 2, 3, 60, 33, 13, 5, 35, 28, 21, 24, 13, 133, 133, 6, 9, 6, 1, 1, 21, 133, 38, 9, 40, 47, 1, 0, 15, 133, 5, 2, 9, 3, 1, 2, 29, 16, 10, 7, 35, 50, 10, 9, 25, 133, 35, 3, 7, 6, 3, 3, 115, 126, 12, 5, 11, 5, 8, 4, 45, 93, 7, 5, 5, 1, 0, 1, 16
27, 10, 0, 0, 0, 0, 0, 5, 124, 6, 0, 0, 0, 0, 0, 9, 163, 7, 0, 0, 11, 0, 0, 3, 25, 2, 0, 1, 163, 5, 0, 0, 43, 7, 0, 0, 0, 0, 0, 16, 152, 9, 0, 0, 0, 0, 0, 11, 163, 15, 0, 1, 12, 0, 0, 1, 33, 2, 0, 10, 163, 2, 0, 0, 34, 12, 0, 0, 0, 0, 0, 14, 140, 12, 0, 0, 0, 0, 0, 7, 163, 9, 0, 0, 10, 2, 0, 2, 36, 1, 0, 4, 143, 32, 0, 0, 34, 8, 0, 0, 0, 0, 0, 7, 107, 7, 0, 0, 0, 0, 0, 8, 163, 30, 0, 0, 1, 2, 0, 2, 26, 4, 0, 0, 9, 12, 1, 1
