50.5072,2.46121,279.5,4194815,0.0511466
620.963,2.30533,255.414,5898751,0.0361161
626.425,2.30297,94.1831,2818559,0.0371951
683.877,2.2626,0.421417,7471615,0.0199779
683.877,2.2626,46.1476,7471615,0.0199779
40.9163,3.22752,337.896,14025215,0.0316483
47.6475,3.03235,179.444,3211775,0.0263779
82.5449,2.9123,5.84924,11534847,0.0218091
100.208,3.03799,354.386,8978943,0.0348034
222.039,3.15589,47.3896,15925759,0.0180422
356.829,3.20127,263.733,3670527,0.0202126
494.484,2.88213,349.946,13238783,0.0191556
828.897,3.12953,76.71,4850175,0.0145058
414.019,3.59961,86.6654,12452351,0.0433289
426.45,3.61654,143.56,459263,0.0583028
768.774,3.45484,181.115,10420735,0.0168032
768.774,3.45484,58.2681,10420735,0.0168032
405.89,4.2061,98.909,5177855,0.0258491
409.151,4.04573,90.4598,7668223,0.0269079
4.39893,4.71716,242.41,11076095,0.0222488
137.067,4.41971,266.616,1049343,0.0173447
553.087,4.50351,267.772,11796991,0.0281359
555.271,4.33811,255.135,1245951,0.0280746
573.584,4.5797,267.599,7012863,0.0436564
573.584,4.5797,81.1204,7012863,0.0436564
610.527,4.92411,58.6419,15532543,0.0363113
34.5609,5.48951,231.236,131583,0.0274479
84.953,6.0501,11.7505,10682879,0.0310645
494.26,7.29737,2.11469,2490879,0.02678
847.832,7.09953,278.579,7930367,0.0272162
572.594,7.25026,16.348,2621951,0.061584
591.251,8.05082,86.297,9896447,0.0284588
534.928,8.38311,277.535,14746111,0.0468194
366.533,9.46584,46.8005,6554111,0.0358966
461.13,9.67104,190.946,7471615,0.0135083
836.424,9.55959,10.5342,7340543,0.0201771
31.3816,9.7594,181.068,918015,0.026663
288.123,10.2401,221.918,7537151,0.0211778
420.324,10.1355,357.442,9503231,0.0138204
346.77,10.4187,81.7534,13107711,0.0146473
604.002,10.2958,164.454,4522495,0.0363225
693.842,10.4016,317.496,2228735,0.0140724
693.842,10.4016,127.932,2228735,0.0140724
293.622,11.0871,274.212,7995903,0.0248676
306.043,10.8739,266.869,786943,0.0303245
537.023,11.0857,80.159,10027519,0.0400055
849.533,11.0247,56.6399,3408383,0.0239121
869.539,10.9402,288.485,9175551,0.0146062
378.82,11.4208,119.248,7275007,0.0136389
425.497,11.432,173.963,1966591,0.0429367
805.576,11.4392,267.804,4850175,0.0147937
26.081,11.7771,351.822,12255743,0.0146654
74.869,12.5047,162.646,12190207,0.0264444
40.7463,12.8124,3.22357,11272703,0.0159253
345.001,12.9632,87.2733,2359807,0.0177011
550.934,13.0328,77.9858,9306623,0.0258436
692.724,13.1173,277.775,3998207,0.0210689
692.724,13.1173,169.969,3998207,0.0210689
339.344,13.4918,98.5421,7864831,0.0250183
397.973,13.5602,333.207,10355199,0.0135179
682.637,13.436,323.621,1311231,0.0172834
770.316,13.3739,82.6687,3736063,0.0257815
13.9424,14.6657,343.304,3408383,0.0189222
13.9424,14.6657,216.648,3408383,0.0189222
598.449,14.5401,359.39,10617343,0.0209252
159.923,15.1395,130.119,13042175,0.0269046
322.084,14.9693,80.2546,12386815,0.0250384
325.675,15.0146,70.4149,12911103,0.0232441
487.848,15.1448,106.916,2425343,0.0285648
744.656,14.8236,66.8975,3277311,0.0319568
757.851,15.065,82.1672,8323583,0.0153955
271.671,15.7482,276.148,1376767,0.0250555
385.308,15.9377,5.46432,10355199,0.0177433
691.491,16.2061,222.356,2621951,0.0238155
211.798,16.7387,46.4246,5308927,0.0181557
47.0163,16.7828,324.99,10486271,0.0253383
47.0163,16.7828,254.118,10486271,0.0253383
399.496,17.1103,327.369,7930367,0.0268604
604.947,16.9527,179.433,8389119,0.0246354
686.863,16.971,274.231,66047,0.0301117
753.276,16.9589,93.6825,15073791,0.0272039
282.673,17.3371,298.124,3277311,0.0240708
486.38,17.5377,145.093,6291967,0.0631763
486.38,17.5377,104.737,6291967,0.0631763
486.38,17.5377,38.535,6291967,0.0631763
622.423,17.6769,353.151,7209471,0.0167163
454.961,18.1535,266.106,1049087,0.0193779
506.587,17.9183,81.7827,11534847,0.0314419
662.354,17.8878,346.658,6160895,0.0206215
598.842,18.5327,355.033,8389119,0.0205138
685.154,19.2313,286.995,7537151,0.032677
422.013,20.1979,260.076,10551807,0.0354758
422.013,20.1979,221.035,10551807,0.0354758
490.965,20.2012,85.8464,12190207,0.0237863
402.841,20.3877,7.18765,2425343,0.0147262
528.713,20.4345,155.559,14156287,0.0266638
669.122,20.5759,262.771,14418431,0.0408957
132.808,20.9849,103.204,2425343,0.0172061
699.84,20.9299,73.6817,4194815,0.0358005
353.651,21.346,147.266,393727,0.0259416
353.651,21.346,9.93921,393727,0.0259416
456.058,21.2438,12.7475,11665919,0.0273895
154.159,21.9721,334.766,4129279,0.0149702
282.153,22.1655,80.5636,7930367,0.0206274
43.0193,22.4217,270.333,13042175,0.0193336
604.674,22.696,184.19,9765375,0.0243147
813.371,22.8083,49.3239,7143935,0.021387
483.193,23.53,286.067,8651263,0.0142579
118.028,23.9543,87.4236,2753023,0.0145452
268.739,24.0562,82.2628,6554111,0.0181463
285.696,24.1129,90.8894,7078399,0.0148686
285.696,24.1129,32.326,7078399,0.0148686
707.98,24.122,106.313,7471615,0.0295346
432.833,24.6882,112.053,7012863,0.0515269
837.342,24.5326,59.8318,15860223,0.0417033
363.389,25.3372,253.214,12255743,0.0142396
466.42,25.4049,279.171,2621951,0.0233496
680.365,25.3536,79.934,8389119,0.0487522
13.6482,25.9998,218.146,4522495,0.0268565
564.92,25.7937,327.44,8782335,0.0278703
665.981,26.1238,125.649,15139327,0.0499356
260.417,26.6078,146.062,11010559,0.0417475
416.509,27.1579,74.5517,2753023,0.0470338
421.862,27.0136,93.2239,12124671,0.0545929
868.75,26.9207,112.343,14287359,0.0146855
315.807,27.5245,188.281,13304319,0.0252877
377.075,27.5441,272.76,4588031,0.0136473
847.087,27.4872,150.413,4981247,0.0292365
585.33,27.7643,349.722,7668223,0.0186204
16.4423,28.6383,130.103,14877183,0.0331545
515.941,28.4288,9.16736,12911103,0.0204079
711.906,28.725,244.182,11600383,0.0186777
440.725,28.8658,336.709,8126975,0.020823
664.888,28.8673,295.547,7209471,0.0349513
853.478,29.1268,13.505,8585727,0.0234148
254.993,29.4773,9.54602,1769983,0.0221648
358.974,29.3694,321.615,9961983,0.0182732
358.974,29.3694,281.076,9961983,0.0182732
424.813,29.6522,274.452,197375,0.0462796
424.813,29.6522,243.647,197375,0.0462796
502.46,29.3375,182.234,393727,0.0142143
502.46,29.3375,118.567,393727,0.0142143
623.407,29.5563,89.7775,16515583,0.0248506
491.069,29.8611,170.084,3146239,0.024895
215.044,30.3481,101.101,11731455,0.0263484
326.349,30.6903,7.3844,13238783,0.0172514
382.504,30.3159,57.0196,13959679,0.0266717
626.891,30.2326,80.8741,9634303,0.0500666
834.833,30.4165,349.163,9830911,0.014092
57.5978,31.1623,90.6624,3277311,0.0180459
669.267,30.4756,327.788,4129279,0.0338835
789.973,31.0606,208.415,5767679,0.0143746
789.973,31.0606,42.6815,5767679,0.0143746
441.589,31.3328,1.07224,5177855,0.0178197
612.351,31.9429,84.7469,12452351,0.0378092
612.351,31.9429,54.5776,12452351,0.0378092
633.039,32.1613,245.768,8126975,0.0420454
638.443,31.9035,270.338,9372159,0.0359794
291.44,32.4347,193.248,2359807,0.0314316
352.433,33.0208,286.124,5767679,0.0164858
381.581,33.2343,53.3731,14287359,0.0148086
309.978,33.6701,203.643,12386815,0.0297058
309.978,33.6701,129.751,12386815,0.0297058
314.604,33.3087,116.097,15139327,0.0161218
314.604,33.3087,62.5512,15139327,0.0161218
412.127,33.4896,261.796,2818559,0.0150659
40.6668,34.1941,84.4526,16515583,0.0315162
238.488,33.9582,300.339,4194815,0.0137241
853.626,34.1686,276.662,11469311,0.0361153
368.138,35.0937,91.748,11796991,0.0267338
611.987,35.1216,88.0119,11534847,0.0463143
774.336,35.1002,211.205,1835519,0.0210608
841.985,35.0376,68.2464,11403775,0.0271606
455.133,35.3992,170.738,14352895,0.0160935
196.549,35.9993,12.9462,7471615,0.0162744
294.934,35.9895,322.142,767,0.0433698
294.934,35.9895,166.329,767,0.0433698
564.026,35.8786,76.7924,14615039,0.0315324
393.941,36.5121,252.502,6226431,0.0148929
467.905,36.2512,327.31,1901055,0.0223468
626.897,36.5045,129.868,14287359,0.0375642
163.979,37.0465,121.152,4588031,0.0504807
614.889,37.1681,261.008,9568767,0.0192064
671.22,36.9896,281.956,3473919,0.0328016
355.737,37.2839,249.285,11731455,0.0359483
355.737,37.2839,92.4992,11731455,0.0359483
557.93,37.4171,112.019,4981247,0.0472634
228.156,38.2308,357.492,11665919,0.0339378
552.472,37.7509,88.2173,8782335,0.039825
586.37,37.7602,90.9886,590335,0.0375513
511.401,38.6473,235.837,2687487,0.0291398
170.338,38.8601,86.5634,6357503,0.0386158
323.668,38.874,85.1243,8258047,0.0330484
350.817,38.8639,80.051,3473919,0.0323755
564.984,38.8749,71.7951,7275007,0.0377723
97.9856,39.8789,266.145,2032383,0.0179945
241.174,40.0971,338.72,8585727,0.022266
282.558,40.1014,279.241,511,0.0161804
828.712,40.0831,249.924,9765375,0.0157577
464.941,40.3579,182.951,786943,0.0275403
15.1042,40.8337,170.122,7864831,0.0225992
325.484,40.8891,83.6141,4129279,0.0375437
843.988,41.6346,260.465,1704447,0.0161576
258.482,42.2666,234.781,5964287,0.0331534
874.341,42.4962,94.9258,2687487,0.0152295
500.29,43.3191,105.06,3539455,0.0514292
550.023,43.493,270.58,1245695,0.0271682
795.994,43.389,71.098,10158591,0.0163045
162.165,43.9225,319.309,3211775,0.0155261
583.971,44.1365,337.364,6881791,0.0340068
737.004,44.0135,112.508,5833215,0.0144412
792.922,43.9181,75.0005,918015,0.0150037
232.755,44.2539,266.498,6619647,0.0174058
301.612,44.4456,96.4482,9634303,0.0247458
259.116,45.1051,100.397,5833215,0.0468579
347.684,45.1683,157.739,2359807,0.0136138
57.915,45.598,181.529,10355199,0.0315485
173.218,45.4756,204.255,12648959,0.0346948
240.651,45.6327,271.04,5177855,0.0205854
432.852,45.3738,350.966,7668223,0.016566
490.501,45.6939,347.793,3473919,0.0275072
490.501,45.6939,67.3615,3473919,0.0275072
860.633,45.5982,233.945,7471615,0.0166562
875.085,45.3139,239.199,3473919,0.0307087
61.036,45.8083,261.067,8782335,0.0204876
117.333,46.1392,95.8346,1704703,0.0508411
499.413,45.9783,107.664,1049087,0.037474
751.512,45.9724,254.552,2294271,0.0343631
751.512,45.9724,91.8754,2294271,0.0343631
253.051,46.3636,105.985,14090751,0.0570666
253.051,46.3636,72.7767,14090751,0.0570666
768.776,46.6615,240.437,8978943,0.0181229
768.776,46.6615,81.6655,8978943,0.0181229
876.949,47.2369,240.041,3932671,0.0317477
55.8368,47.4731,180.274,6685183,0.0293433
299.104,47.4127,208.844,7602687,0.0254073
441.332,47.4616,51.9616,4784639,0.0333979
464.065,47.5485,111.285,15860223,0.0427588
740.683,47.2324,81.3943,2294527,0.0266501
102.324,47.9903,79.3746,13042175,0.0295302
249.569,47.9402,117.977,6226431,0.0400419
417.127,47.814,144.467,3146239,0.0285061
453.398,47.9762,190.038,10682879,0.0258797
672.779,48.0883,186.525,5046783,0.040501
786.469,47.9917,332.514,3670527,0.013877
786.469,47.9917,252.655,3670527,0.013877
751.982,48.6118,254.491,6554111,0.0208955
756.804,48.4972,260.912,12321279,0.0208713
845.808,48.5979,230.032,1442303,0.0282852
845.808,48.5979,198.949,1442303,0.0282852
414.657,48.9614,142.86,328191,0.0346724
202.026,49.6054,191.161,12845567,0.034618
226.584,49.588,341.559,12059135,0.0315315
252.488,49.4194,109.037,5571071,0.0349265
506.255,49.4484,153.355,12386815,0.0334307
122.374,50.0433,143.569,6816255,0.0161251
462.16,50.0773,110.021,11469311,0.0508794
478.55,50.0495,82.9409,9765375,0.0372097
473.523,50.5501,77.2036,2818559,0.0343957
759.088,50.7748,258.132,12452351,0.030502
870.118,50.8213,229.069,13304319,0.0134403
264.268,51.2362,200.654,7275007,0.0161177
725.169,50.8904,87.0582,12124671,0.0373165
420.08,51.4146,94.1974,5702143,0.0356444
175.118,52.0267,279.16,1704447,0.0292257
410.879,52.1178,108.927,11272703,0.0384661
410.879,52.1178,67.7994,11272703,0.0384661
523.474,51.9898,235.973,1245695,0.0208616
701.007,52.0423,291.06,11993599,0.0440872
701.007,52.0423,8.41119,11993599,0.0440872
852.661,51.8577,341.703,2621951,0.0144291
237.905,52.5401,91.7872,13042175,0.0467773
542.45,52.4418,352.452,5571071,0.0248467
736.049,52.2871,284.382,6685183,0.0245531
229.157,53.0405,318.493,1114623,0.0275052
266.804,53.3819,170.839,15598079,0.0182931
312.672,53.6166,301.925,8126975,0.0185115
683.777,53.4843,326.608,3670527,0.0211899
683.777,53.4843,273.77,3670527,0.0211899
683.777,53.4843,43.2762,3670527,0.0211899
285.39,53.9948,349.169,7078399,0.0159536
285.39,53.9948,99.722,7078399,0.0159536
420.711,54.1413,97.5013,10027519,0.0510069
52.6383,54.5976,71.6647,1114879,0.0209487
494.949,54.3486,308.588,8258047,0.0303421
679.599,54.3493,100.559,11862527,0.0272927
218.557,55.1281,76.5652,12321279,0.0356766
836.05,55.0103,0.128906,12845567,0.0182339
10.0799,55.8113,95.6686,14418431,0.0567161
95.0629,55.9274,231.211,3015167,0.0148527
125.782,56.166,31.7466,2753023,0.0152148
367.487,55.82,281.928,7668223,0.0164769
183.72,56.5416,138.123,131583,0.032051
221.523,56.528,312.674,3998207,0.0159625
290.545,56.6638,175.709,11993599,0.0145287
290.545,56.6638,83.8362,11993599,0.0145287
461.479,56.5293,355.683,13697535,0.0154983
592.581,56.4652,206.188,5243391,0.018206
726.316,56.7095,258.749,7799295,0.0243451
154.384,57.115,293.233,1245695,0.0295459
308.866,56.8128,180.625,10748415,0.0305626
418.699,56.8949,211.932,7471615,0.0374417
690.778,57.4196,144.307,7340543,0.0260028
25.405,57.9801,114.469,8126975,0.0279679
141.069,57.9308,263.443,8978943,0.0208543
248.22,58.0131,17.0577,459263,0.0169454
11.6738,58.5285,89.5211,13566463,0.0357535
169.265,58.4782,70.705,7668223,0.0418408
412.885,58.4604,277.624,4194815,0.0342822
90.0804,58.862,342.76,11076095,0.0160446
90.0804,58.862,10.6953,11076095,0.0160446
217.895,59.1772,234.381,15598079,0.0139491
217.895,59.1772,193.94,15598079,0.0139491
316.887,59.0726,300.006,1311231,0.0201053
341.292,59.1307,77.0256,8192511,0.0201209
430.061,59.0028,132.436,5767679,0.0392794
668.051,58.8886,80.9749,2949631,0.0335278
871.146,58.9529,102.004,4456959,0.0276805
250.589,59.4992,238.925,14483967,0.030793
351.198,59.542,146.602,3932671,0.0225589
619.283,59.5024,13.7498,3604991,0.0366908
202.06,59.9149,260.586,6619647,0.0136216
451.87,59.9599,35.428,1049087,0.0167017
497.356,60.1214,345.385,918015,0.0337922
840.503,60.0817,328.634,10093055,0.0169302
234.93,60.3319,299.994,5439999,0.015254
321.601,60.6234,295.496,9896447,0.0208975
624.907,60.5884,292.565,6750719,0.0388627
654.875,60.6801,133.661,7209727,0.0292633
20.4357,60.7692,152.954,10289663,0.0162232
26.0695,60.9256,213.126,2032127,0.0145673
169.875,61.1563,71.2159,1704703,0.0477953
540.386,60.7707,335.906,3539455,0.0269601
608.823,61.1945,83.2213,2556415,0.0349702
306.424,61.3256,221.422,15467007,0.0288556
426.297,61.3352,355.151,2490879,0.0305918
849.605,61.4442,136.773,1442303,0.0133484
141.796,61.9208,31.3661,9699839,0.0554265
165.025,62.027,86.575,11076095,0.0303
853.843,62.0357,69.8599,6029823,0.0240825
14.3202,62.4943,340.185,3408383,0.0147201
365.995,62.592,90.451,16646655,0.0266257
485.535,62.6171,248.84,13697535,0.0323404
620.985,62.4154,266.319,3211775,0.0255086
587.336,62.9557,101.818,11403775,0.0395858
638.241,63.1581,249.909,13631999,0.0257856
668.041,63.2081,240.499,10158591,0.0150296
535.508,63.4021,217.827,3932671,0.0150229
535.508,63.4021,26.4668,3932671,0.0150229
148.885,64.0982,121.042,8258047,0.0168403
276.298,64.0557,358.629,10813951,0.0176935
379.823,64.0404,272.25,459519,0.0164136
436.724,64.1411,344.967,10420735,0.0146839
436.724,64.1411,94.7968,10420735,0.0146839
278.926,64.3745,356.085,2032127,0.0341556
377.057,64.3295,266.397,14746111,0.0163292
140.809,64.9403,76.3984,5571071,0.0237212
367.352,64.9993,268.594,655871,0.0134901
472.253,65.0283,330.951,6554111,0.0385372
523.34,65.0533,72.4045,7471615,0.01466
554.413,64.9762,257.923,7275007,0.0147035
596.655,65.1344,96.5322,16712191,0.0568166
92.6839,65.3876,271.079,13173247,0.0343893
293.156,65.4416,268.046,12911103,0.0324694
18.3431,65.9725,182.351,15991295,0.019414
286.194,65.8442,262.078,1442559,0.0259223
477.907,65.8715,261.445,1835519,0.047304
86.0113,66.3506,256.187,5702143,0.0191697
384.125,66.5079,134.057,4194815,0.0139796
430.935,66.6831,172.15,8782335,0.0195156
516.934,66.6262,74.9964,3539455,0.0170912
663.07,66.4057,4.77783,6226431,0.0178272
663.07,66.4057,170.062,6226431,0.0178272
81.4757,66.7831,266.242,5308927,0.0203223
81.4757,66.7831,233.492,5308927,0.0203223
601.011,66.8674,284.932,3801599,0.0360533
369.384,67.4652,1.34824,262655,0.0154038
388.022,68.1871,1.79144,10551807,0.0210655
480.359,68.3658,310.997,3867135,0.0378479
145.086,69.2192,276.773,655871,0.0164823
277.577,68.9094,115.968,14287359,0.029893
439.301,69.1226,5.7002,511,0.0209872
544.146,69.4865,90.4583,8389119,0.044079
579.456,69.9213,308.558,1442303,0.0302493
108.215,70.5589,82.2313,9110015,0.0340274
493.588,70.3209,103.675,14549503,0.0310186
746.181,70.3811,191.646,13697535,0.0212956
17.9459,71.031,338.705,4850175,0.0251631
17.9459,71.031,194.515,4850175,0.0251631
465.799,70.749,157.09,14287359,0.0258033
388.528,71.3482,0.293945,852479,0.0213735
469.815,71.2623,117.119,6029823,0.0285327
499.543,71.4815,2.46277,8061439,0.0396114
499.543,71.4815,92.67,8061439,0.0396114
516.167,71.5236,93.304,8061439,0.0319456
291.578,72.5244,108.024,6619647,0.0346758
342.499,72.4777,339.272,12976639,0.0182547
424.429,72.5583,345.544,14877183,0.0175419
545.007,72.5475,264.146,14746111,0.0368986
545.007,72.5475,89.8317,14746111,0.0368986
563.036,72.6248,92.9934,4915711,0.0272936
43.7643,72.8669,269.879,10289663,0.030259
836.944,73.5489,41.7805,1245695,0.0235085
76.498,74.1277,97.1612,16187903,0.031342
515.214,74.0168,93.7255,3473919,0.0390849
569.277,74.4816,187.308,6226431,0.0217637
601.22,74.7805,0.361908,7930367,0.0197006
254.36,75.6066,98.8705,4588031,0.0370922
528.608,75.3582,227.344,13304319,0.0268873
538.755,75.5263,266.689,3998207,0.0240801
464.837,75.9215,343.341,10355199,0.0433938
500.333,76.1712,310.727,6488575,0.0299979
500.333,76.1712,283.937,6488575,0.0299979
203.069,76.42,268.1,7143935,0.0189932
340.737,76.9307,0.106537,13369855,0.0181975
15.4161,77.1299,268.098,8782335,0.0177117
189.452,77.1785,295.7,14025215,0.0332168
189.452,77.1785,130.471,14025215,0.0332168
244.884,76.9036,216.313,8978943,0.0307494
244.884,76.9036,101.658,8978943,0.0307494
267.007,77.2107,266.226,11665919,0.0292946
367.548,77.2023,200.136,2884095,0.0139959
653.202,77.0784,300.658,7143935,0.0473697
653.202,77.0784,230.153,7143935,0.0473697
236.401,77.2672,89.3476,13369855,0.0443039
248.665,77.6833,298.226,11272703,0.0387855
457.597,77.2651,160.185,3736063,0.0346953
566.965,77.4061,182.56,6685183,0.0345493
751.751,77.7403,87.4126,11141631,0.0172918
482.049,78.1302,308.161,6881791,0.0208315
482.049,78.1302,97.5656,6881791,0.0208315
482.049,78.1302,73.3872,6881791,0.0208315
198.454,78.5793,131.323,1835519,0.0190298
782.904,78.7085,283.253,8978943,0.0201679
782.904,78.7085,113.981,8978943,0.0201679
43.4445,78.8314,72.5233,6291967,0.0434965
708.96,78.8197,261.229,4981247,0.0152684
232.344,79.512,309.696,13107711,0.0333712
232.344,79.512,138.594,13107711,0.0333712
754.413,79.4451,82.5527,197119,0.0234666
355.568,79.8391,351.795,9896447,0.0454833
